INDEX NAME1 R1 G1 M1 A1 C1 NAME2 R2 G2 M2 A2 C2
132 J164721.48+444209.8 7.000000e+00 5.385771e-01 6.699531e-03 1.556799e-01 4.335499e-01 J095812.60+110635.5 6.000000e+00 5.414148e-01 1.212646e-02 2.955048e-01 5.587166e-01
133 J164721.48+444209.8 7.000000e+00 5.385771e-01 6.699531e-03 1.556799e-01 4.335499e-01 J162441.32+345001.7 1.200000e+01 4.974636e-01 1.042748e-02 5.167483e-01 4.687869e-01
134 J164721.48+444209.8 7.000000e+00 5.385771e-01 6.699531e-03 1.556799e-01 4.335499e-01 J130238.75+452637.3 1.000000e+01 6.008854e-01 4.917837e-03 3.305396e-01 5.683298e-01
135 J112637.74+513423.0 6.000000e+00 5.460089e-01 7.293511e-03 3.401015e-01 4.475659e-01 J115704.55+434937.6 8.000000e+00 5.448978e-01 6.596859e-03 3.434408e-01 5.315633e-01
136 J112637.74+513423.0 6.000000e+00 5.460089e-01 7.293511e-03 3.401015e-01 4.475659e-01 J030801.40-005325.8 7.000000e+00 5.937702e-01 6.574443e-03 1.390595e-01 5.479202e-01
137 J112637.74+513423.0 6.000000e+00 5.460089e-01 7.293511e-03 3.401015e-01 4.475659e-01 J124148.07+474231.9 7.000000e+00 5.271996e-01 7.395411e-03 1.002414e-01 5.249278e-01
138 J112637.74+513423.0 6.000000e+00 5.460089e-01 7.293511e-03 3.401015e-01 4.475659e-01 J110529.83+033935.9 1.000000e+01 5.307375e-01 1.181734e-02 3.142318e-01 4.424850e-01
139 J112637.74+513423.0 6.000000e+00 5.460089e-01 7.293511e-03 3.401015e-01 4.475659e-01 J092346.59+352900.3 1.100000e+01 5.358955e-01 1.452032e-02 4.803586e-01 4.608488e-01
140 J080020.99+263648.7 1.100000e+01 6.125654e-01 3.556120e-03 3.237129e-01 5.522777e-01 J080707.18+361400.5 1.400000e+01 5.648179e-01 7.488573e-03 3.169925e-01 5.969269e-01
141 J080020.99+263648.7 1.100000e+01 6.125654e-01 3.556120e-03 3.237129e-01 5.522777e-01 J104000.58+390720.0 1.500000e+01 5.401324e-01 3.911275e-03 3.223603e-01 4.968051e-01
142 J080020.99+263648.7 1.100000e+01 6.125654e-01 3.556120e-03 3.237129e-01 5.522777e-01 J110133.96+453913.9 1.500000e+01 5.489099e-01 4.018390e-03 3.474503e-01 5.323953e-01
143 J080020.99+263648.7 1.100000e+01 6.125654e-01 3.556120e-03 3.237129e-01 5.522777e-01 J075953.49+232324.2 1.200000e+01 5.262634e-01 9.136487e-03 5.384722e-01 5.287525e-01
144 J080020.99+263648.7 1.100000e+01 6.125654e-01 3.556120e-03 3.237129e-01 5.522777e-01 J133548.25+025956.1 1.800000e+01 5.247395e-01 5.450803e-03 2.151326e-01 4.690196e-01
145 J133248.70+415218.6 1.400000e+01 4.782078e-01 1.266286e-02 2.702352e-01 3.926175e-01 J130905.60+113802.9 1.600000e+01 5.467019e-01 4.790664e-03 5.071899e-01 5.265721e-01
146 J133248.70+415218.6 1.400000e+01 4.782078e-01 1.266286e-02 2.702352e-01 3.926175e-01 J103719.33+433515.3 1.600000e+01 6.004417e-01 2.126123e-03 1.560863e-01 5.881537e-01
147 J133248.70+415218.6 1.400000e+01 4.782078e-01 1.266286e-02 2.702352e-01 3.926175e-01 J090554.49+471045.5 1.500000e+01 5.421544e-01 1.109759e-02 2.692602e-01 5.448656e-01
148 J133248.70+415218.6 1.400000e+01 4.782078e-01 1.266286e-02 2.702352e-01 3.926175e-01 J220141.64+115124.4 1.400000e+01 5.491230e-01 7.007290e-03 4.397242e-01 4.821309e-01
149 J133248.70+415218.6 1.400000e+01 4.782078e-01 1.266286e-02 2.702352e-01 3.926175e-01 J150759.30+011354.3 1.200000e+01 5.288122e-01 7.144855e-03 1.887489e-01 4.743535e-01
150 J114343.76+550019.3 5.000000e+00 4.589015e-01 1.623773e-02 4.707664e-01 4.391123e-01 J011905.14+003745.0 1.200000e+01 5.167363e-01 1.919047e-03 2.896791e-01 4.992254e-01
151 J114343.76+550019.3 5.000000e+00 4.589015e-01 1.623773e-02 4.707664e-01 4.391123e-01 J111319.24+044425.2 6.000000e+00 5.433336e-01 5.667019e-03 2.582874e-01 4.425596e-01
152 J114343.76+550019.3 5.000000e+00 4.589015e-01 1.623773e-02 4.707664e-01 4.391123e-01 J094705.72+050159.9 8.000000e+00 5.158828e-01 1.550480e-02 9.242765e-02 3.738885e-01
153 J114343.76+550019.3 5.000000e+00 4.589015e-01 1.623773e-02 4.707664e-01 4.391123e-01 J115359.07+130853.7 5.000000e+00 5.344202e-01 1.073037e-02 2.458647e-01 4.532274e-01
154 J004042.10-110957.6 5.000000e+00 5.117178e-01 1.252874e-02 3.062186e-01 3.758998e-01 J030632.00-062521.2 6.000000e+00 5.274025e-01 1.157110e-02 3.318356e-01 5.199173e-01
155 J004042.10-110957.6 5.000000e+00 5.117178e-01 1.252874e-02 3.062186e-01 3.758998e-01 J110617.71-004542.2 5.000000e+00 5.433924e-01 1.224173e-02 1.093487e-01 3.863254e-01
156 J004042.10-110957.6 5.000000e+00 5.117178e-01 1.252874e-02 3.062186e-01 3.758998e-01 J110219.75+123107.1 5.000000e+00 5.073498e-01 1.421639e-02 8.366436e-02 4.144688e-01
157 J004042.10-110957.6 5.000000e+00 5.117178e-01 1.252874e-02 3.062186e-01 3.758998e-01 J113132.72+523921.6 4.000000e+00 5.045969e-01 1.735589e-02 1.606817e-01 3.495821e-01
158 J004042.10-110957.6 5.000000e+00 5.117178e-01 1.252874e-02 3.062186e-01 3.758998e-01 J083658.39+051119.1 1.000000e+01 4.987863e-01 1.079380e-02 2.210711e-01 4.670121e-01
159 J140718.29+125314.0 1.000000e+01 5.942882e-01 4.752495e-03 2.262214e-01 5.540738e-01 J153838.50+365730.1 1.300000e+01 5.970058e-01 4.007637e-03 4.437975e-01 5.687327e-01
160 J140718.29+125314.0 1.000000e+01 5.942882e-01 4.752495e-03 2.262214e-01 5.540738e-01 J135933.18+560228.7 8.000000e+00 5.530816e-01 5.450225e-03 1.483078e-01 4.225802e-01
161 J140718.29+125314.0 1.000000e+01 5.942882e-01 4.752495e-03 2.262214e-01 5.540738e-01 J230343.06+135535.5 1.200000e+01 5.067518e-01 9.415949e-03 7.197086e-01 5.175525e-01
162 J140718.29+125314.0 1.000000e+01 5.942882e-01 4.752495e-03 2.262214e-01 5.540738e-01 J113252.56+433053.9 1.300000e+01 5.032311e-01 7.601536e-03 1.868172e-01 4.912369e-01
163 J140718.29+125314.0 1.000000e+01 5.942882e-01 4.752495e-03 2.262214e-01 5.540738e-01 J100356.91+013044.5 8.000000e+00 5.527349e-01 7.247665e-03 6.884134e-02 4.886252e-01
164 J111857.69+580323.6 6.000000e+00 5.476807e-01 6.573208e-03 1.785444e-01 4.376891e-01 J110326.80+664011.0 1.000000e+01 5.799194e-01 7.522943e-03 2.747255e-01 5.524055e-01
165 J111857.69+580323.6 6.000000e+00 5.476807e-01 6.573208e-03 1.785444e-01 4.376891e-01 J144837.04+514331.0 9.000000e+00 5.199709e-01 1.339476e-02 4.012511e-01 4.606769e-01
166 J111857.69+580323.6 6.000000e+00 5.476807e-01 6.573208e-03 1.785444e-01 4.376891e-01 J085214.30+525323.9 1.500000e+01 4.770005e-01 1.390957e-02 4.325269e-01 4.260670e-01
167 J111857.69+580323.6 6.000000e+00 5.476807e-01 6.573208e-03 1.785444e-01 4.376891e-01 J114504.88+463733.6 6.000000e+00 4.991147e-01 1.157161e-02 1.064540e-01 4.063653e-01
168 J111857.69+580323.6 6.000000e+00 5.476807e-01 6.573208e-03 1.785444e-01 4.376891e-01 J135801.16+390138.2 6.000000e+00 5.317217e-01 7.091440e-03 3.999997e-01 5.187716e-01
169 J162012.76+400906.2 1.100000e+01 5.719880e-01 4.045615e-03 1.905137e-01 5.112086e-01 J143143.18-021248.8 7.000000e+00 4.976882e-01 9.159671e-03 4.821028e-01 5.069842e-01
170 J162012.76+400906.2 1.100000e+01 5.719880e-01 4.045615e-03 1.905137e-01 5.112086e-01 J143416.62+371202.7 9.000000e+00 4.874146e-01 1.430272e-02 1.442548e-01 3.169417e-01
171 J162012.76+400906.2 1.100000e+01 5.719880e-01 4.045615e-03 1.905137e-01 5.112086e-01 J163934.96+355604.5 9.000000e+00 6.271711e-01 3.946307e-03 2.967822e-01 5.957157e-01
172 J162012.76+400906.2 1.100000e+01 5.719880e-01 4.045615e-03 1.905137e-01 5.112086e-01 J145205.74+381059.3 7.000000e+00 4.737236e-01 1.535086e-02 4.062844e-01 3.954662e-01
173 J162012.76+400906.2 1.100000e+01 5.719880e-01 4.045615e-03 1.905137e-01 5.112086e-01 J120138.04+061245.2 8.000000e+00 5.680368e-01 8.357643e-03 1.240681e-01 5.628222e-01
174 J114107.56-024910.9 1.200000e+01 4.748557e-01 8.476670e-03 5.907498e-01 4.573617e-01 J083057.51+421230.2 1.400000e+01 5.308340e-01 5.038020e-03 6.689913e-01 5.918169e-01
175 J114107.56-024910.9 1.200000e+01 4.748557e-01 8.476670e-03 5.907498e-01 4.573617e-01 J173752.68+540339.5 1.200000e+01 5.144180e-01 1.089867e-02 1.258204e-01 3.927609e-01
176 J114107.56-024910.9 1.200000e+01 4.748557e-01 8.476670e-03 5.907498e-01 4.573617e-01 J164858.61+400041.4 1.000000e+01 5.343507e-01 6.113809e-03 9.971556e-02 5.661097e-01
177 J114107.56-024910.9 1.200000e+01 4.748557e-01 8.476670e-03 5.907498e-01 4.573617e-01 J155130.28+490728.1 7.000000e+00 4.764716e-01 1.276003e-02 4.489030e-01 4.386323e-01
178 J114107.56-024910.9 1.200000e+01 4.748557e-01 8.476670e-03 5.907498e-01 4.573617e-01 J144725.16+032627.9 8.000000e+00 6.128399e-01 4.667584e-03 2.319713e-01 5.816078e-01
179 J173809.30+584253.7 1.200000e+01 5.634910e-01 4.258365e-03 2.603421e-01 4.846693e-01 J112221.15+462549.8 1.200000e+01 6.109063e-01 2.947677e-03 1.588908e-01 5.707300e-01
180 J173809.30+584253.7 1.200000e+01 5.634910e-01 4.258365e-03 2.603421e-01 4.846693e-01 J170408.72+312902.3 1.000000e+01 6.151314e-01 4.503635e-03 3.061507e-01 6.059831e-01
181 J173809.30+584253.7 1.200000e+01 5.634910e-01 4.258365e-03 2.603421e-01 4.846693e-01 J095145.09+031620.5 1.200000e+01 4.955061e-01 8.668726e-03 2.727719e-01 4.626579e-01
182 J173809.30+584253.7 1.200000e+01 5.634910e-01 4.258365e-03 2.603421e-01 4.846693e-01 J090015.62+401748.4 1.600000e+01 4.800966e-01 7.243031e-03 6.006438e-01 4.046923e-01
183 J173809.30+584253.7 1.200000e+01 5.634910e-01 4.258365e-03 2.603421e-01 4.846693e-01 J112320.25+055107.3 9.000000e+00 5.670169e-01 7.947685e-03 4.392831e-01 4.695603e-01
184 J111349.74+093510.7 1.200000e+01 6.019299e-01 3.591198e-03 2.500662e-01 5.474639e-01 J003735.81+001650.5 1.600000e+01 5.777703e-01 3.815362e-03 3.282090e-01 6.043573e-01
185 J111349.74+093510.7 1.200000e+01 6.019299e-01 3.591198e-03 2.500662e-01 5.474639e-01 J220316.00+003415.9 1.700000e+01 5.496458e-01 1.264224e-02 4.757252e-01 5.024435e-01
186 J111349.74+093510.7 1.200000e+01 6.019299e-01 3.591198e-03 2.500662e-01 5.474639e-01 J120908.81+440011.5 1.400000e+01 5.075996e-01 1.372363e-02 3.654554e-01 4.124205e-01
187 J111349.74+093510.7 1.200000e+01 6.019299e-01 3.591198e-03 2.500662e-01 5.474639e-01 J104000.58+390720.0 1.500000e+01 5.401324e-01 3.911275e-03 3.223603e-01 4.968051e-01
188 J111349.74+093510.7 1.200000e+01 6.019299e-01 3.591198e-03 2.500662e-01 5.474639e-01 J152041.34+490623.6 1.200000e+01 5.310670e-01 3.786570e-03 2.709138e-01 5.144683e-01
189 J142704.55+355409.6 9.000000e+00 5.562265e-01 9.858593e-03 5.294245e-02 6.029930e-01 J153908.88+322425.4 1.400000e+01 4.325240e-01 2.056057e-02 4.003164e-01 3.141012e-01
190 J142704.55+355409.6 9.000000e+00 5.562265e-01 9.858593e-03 5.294245e-02 6.029930e-01 J085814.87+353901.1 7.000000e+00 5.691237e-01 8.087565e-03 3.053649e-01 5.956645e-01
191 J142704.55+355409.6 9.000000e+00 5.562265e-01 9.858593e-03 5.294245e-02 6.029930e-01 J104248.63+110000.9 8.000000e+00 5.702202e-01 5.163299e-03 1.752081e-01 5.328561e-01
192 J142704.55+355409.6 9.000000e+00 5.562265e-01 9.858593e-03 5.294245e-02 6.029930e-01 J160534.65+323940.9 1.300000e+01 4.868072e-01 3.958545e-02 5.126662e-01 3.283731e-01
193 J142704.55+355409.6 9.000000e+00 5.562265e-01 9.858593e-03 5.294245e-02 6.029930e-01 J085015.01+534032.0 8.000000e+00 5.959195e-01 4.065098e-03 2.771125e-01 5.609049e-01
194 J130615.17+585733.2 7.000000e+00 5.501040e-01 1.077658e-02 4.350906e-01 5.173154e-01 J082253.84+055615.5 8.000000e+00 5.562771e-01 9.179197e-03 2.817111e-01 4.959899e-01
195 J130615.17+585733.2 7.000000e+00 5.501040e-01 1.077658e-02 4.350906e-01 5.173154e-01 J110338.36-005208.4 5.000000e+00 4.504864e-01 3.710171e-02 6.483634e-01 4.418018e-01
196 J130615.17+585733.2 7.000000e+00 5.501040e-01 1.077658e-02 4.350906e-01 5.173154e-01 J143838.87+363354.8 5.000000e+00 5.459872e-01 9.613744e-03 4.001091e-01 5.906580e-01
197 J130615.17+585733.2 7.000000e+00 5.501040e-01 1.077658e-02 4.350906e-01 5.173154e-01 J092206.32+524209.7 6.000000e+00 4.923161e-01 1.354834e-02 6.707525e-01 4.743085e-01
198 J130615.17+585733.2 7.000000e+00 5.501040e-01 1.077658e-02 4.350906e-01 5.173154e-01 J034330.26-073507.4 6.000000e+00 5.440430e-01 1.317762e-02 9.573684e-02 3.844757e-01
199 J112408.65-010927.9 1.200000e+01 5.609283e-01 6.665743e-03 2.459841e-01 5.755506e-01 J080359.20+234520.5 9.000000e+00 5.929286e-01 4.064865e-03 1.914798e-01 5.468562e-01
200 J112408.65-010927.9 1.200000e+01 5.609283e-01 6.665743e-03 2.459841e-01 5.755506e-01 J120914.11+470330.1 1.300000e+01 6.294978e-01 2.662024e-03 1.954733e-01 6.143174e-01
201 J112408.65-010927.9 1.200000e+01 5.609283e-01 6.665743e-03 2.459841e-01 5.755506e-01 J131915.90+543606.3 1.300000e+01 5.794568e-01 4.333705e-03 1.780103e-01 5.097249e-01
202 J112408.65-010927.9 1.200000e+01 5.609283e-01 6.665743e-03 2.459841e-01 5.755506e-01 J215226.04-081025.0 1.300000e+01 5.166704e-01 7.882528e-03 7.787647e-01 5.253578e-01
203 J112408.65-010927.9 1.200000e+01 5.609283e-01 6.665743e-03 2.459841e-01 5.755506e-01 J172837.52+570842.2 1.200000e+01 5.162006e-01 2.948651e-03 3.612544e-01 4.957675e-01
204 J131305.81+012755.9 9.000000e+00 5.750806e-01 4.470049e-03 2.284865e-01 4.787310e-01 J153908.88+322425.4 1.400000e+01 4.325240e-01 2.056057e-02 4.003164e-01 3.141012e-01
205 J131305.81+012755.9 9.000000e+00 5.750806e-01 4.470049e-03 2.284865e-01 4.787310e-01 J085814.87+353901.1 7.000000e+00 5.691237e-01 8.087565e-03 3.053649e-01 5.956645e-01
206 J131305.81+012755.9 9.000000e+00 5.750806e-01 4.470049e-03 2.284865e-01 4.787310e-01 J160205.51+523316.9 6.000000e+00 4.766044e-01 9.713724e-03 4.655543e-01 5.202508e-01
207 J131305.81+012755.9 9.000000e+00 5.750806e-01 4.470049e-03 2.284865e-01 4.787310e-01 J132409.64+051535.1 1.300000e+01 5.849004e-01 4.655812e-03 3.693600e-01 5.306671e-01
208 J131305.81+012755.9 9.000000e+00 5.750806e-01 4.470049e-03 2.284865e-01 4.787310e-01 J211718.29-061346.7 7.000000e+00 5.729655e-01 4.920671e-03 2.205155e-01 4.992588e-01
209 J083803.67+540642.2 6.000000e+00 5.328044e-01 1.517212e-02 2.766033e-01 5.228982e-01 J084707.73+045127.7 5.000000e+00 5.628303e-01 9.312308e-03 1.839920e-01 4.953940e-01
210 J083803.67+540642.2 6.000000e+00 5.328044e-01 1.517212e-02 2.766033e-01 5.228982e-01 J162529.22+403821.9 6.000000e+00 5.215987e-01 1.265188e-02 2.743671e-01 3.417785e-01
211 J083803.67+540642.2 6.000000e+00 5.328044e-01 1.517212e-02 2.766033e-01 5.228982e-01 J001601.32+155634.8 5.000000e+00 5.356820e-01 1.302065e-02 1.621147e-01 5.348062e-01
212 J083803.67+540642.2 6.000000e+00 5.328044e-01 1.517212e-02 2.766033e-01 5.228982e-01 J093821.55+063130.9 6.000000e+00 5.352277e-01 8.369630e-03 1.630667e-01 5.033113e-01
213 J083803.67+540642.2 6.000000e+00 5.328044e-01 1.517212e-02 2.766033e-01 5.228982e-01 J094321.54+385457.7 5.000000e+00 5.335652e-01 1.145244e-02 6.303810e-02 5.240935e-01
214 J231815.67+001540.2 1.700000e+01 5.029911e-01 3.722362e-03 4.200753e-01 4.720960e-01 J105546.79+440258.8 1.000000e+01 5.683519e-01 7.964017e-03 1.059774e-01 4.601493e-01
215 J231815.67+001540.2 1.700000e+01 5.029911e-01 3.722362e-03 4.200753e-01 4.720960e-01 J102332.55+522031.4 1.600000e+01 5.346631e-01 1.399080e-02 7.775745e-01 5.424145e-01
216 J231815.67+001540.2 1.700000e+01 5.029911e-01 3.722362e-03 4.200753e-01 4.720960e-01 J134527.23+475521.8 1.700000e+01 4.819332e-01 1.379468e-02 5.044627e-01 3.955297e-01
217 J231815.67+001540.2 1.700000e+01 5.029911e-01 3.722362e-03 4.200753e-01 4.720960e-01 J131408.61-002628.0 1.500000e+01 4.343768e-01 1.591349e-02 3.229720e-01 3.515925e-01
218 J231815.67+001540.2 1.700000e+01 5.029911e-01 3.722362e-03 4.200753e-01 4.720960e-01 J125821.16+045308.4 1.100000e+01 5.530815e-01 2.053046e-03 3.362766e-01 5.158278e-01
219 J144331.27+492335.2 1.000000e+01 5.887771e-01 8.511112e-03 5.731621e-01 4.954854e-01 J133853.41+004519.4 1.200000e+01 5.320592e-01 4.677296e-03 3.408270e-01 5.355133e-01
220 J144331.27+492335.2 1.000000e+01 5.887771e-01 8.511112e-03 5.731621e-01 4.954854e-01 J153138.87+351649.7 1.300000e+01 5.632601e-01 2.854721e-03 3.434326e-01 5.173088e-01
221 J144331.27+492335.2 1.000000e+01 5.887771e-01 8.511112e-03 5.731621e-01 4.954854e-01 J131704.95+014940.7 1.200000e+01 4.800187e-01 1.292695e-02 3.094516e-01 3.691905e-01
222 J144331.27+492335.2 1.000000e+01 5.887771e-01 8.511112e-03 5.731621e-01 4.954854e-01 J121649.03+472619.7 1.900000e+01 5.114155e-01 4.886937e-03 4.257003e-01 5.113773e-01
223 J144331.27+492335.2 1.000000e+01 5.887771e-01 8.511112e-03 5.731621e-01 4.954854e-01 J105646.12+053940.0 1.300000e+01 5.280832e-01 4.735138e-03 3.444491e-01 4.567397e-01
224 J153552.40+575409.5 8.000000e+00 4.867672e-01 1.758905e-02 3.934546e-02 2.600143e-01 J095914.76+125916.5 9.000000e+00 5.766399e-01 7.672087e-03 2.881585e-01 5.764866e-01
225 J153552.40+575409.5 8.000000e+00 4.867672e-01 1.758905e-02 3.934546e-02 2.600143e-01 J153928.56+465859.7 1.000000e+01 5.636132e-01 5.988691e-03 1.084987e-01 6.627141e-01
226 J153552.40+575409.5 8.000000e+00 4.867672e-01 1.758905e-02 3.934546e-02 2.600143e-01 J110621.38+502316.8 1.100000e+01 5.787947e-01 6.815086e-03 2.079746e-01 5.604154e-01
227 J153552.40+575409.5 8.000000e+00 4.867672e-01 1.758905e-02 3.934546e-02 2.600143e-01 J134049.96+052458.6 1.100000e+01 5.050229e-01 8.726564e-03 6.043929e-01 4.490062e-01
228 J153552.40+575409.5 8.000000e+00 4.867672e-01 1.758905e-02 3.934546e-02 2.600143e-01 J083523.72+420909.6 1.100000e+01 6.011800e-01 4.249783e-03 1.885729e-01 6.257776e-01
229 J123651.18+453904.2 1.200000e+01 4.842542e-01 1.422891e-02 3.469594e-01 3.781293e-01 J121451.24-032922.2 1.200000e+01 5.834886e-01 5.155067e-03 2.368090e-01 4.891762e-01
230 J123651.18+453904.2 1.200000e+01 4.842542e-01 1.422891e-02 3.469594e-01 3.781293e-01 J080248.17+450204.4 9.000000e+00 4.562681e-01 8.368835e-03 5.884903e-01 4.953561e-01
231 J123651.18+453904.2 1.200000e+01 4.842542e-01 1.422891e-02 3.469594e-01 3.781293e-01 J110630.66+063333.9 8.000000e+00 5.961242e-01 4.131618e-03 3.358050e-01 5.279602e-01
232 J123651.18+453904.2 1.200000e+01 4.842542e-01 1.422891e-02 3.469594e-01 3.781293e-01 J031100.77-082528.3 1.100000e+01 6.223974e-01 4.626124e-03 3.338800e-01 6.484686e-01
233 J123651.18+453904.2 1.200000e+01 4.842542e-01 1.422891e-02 3.469594e-01 3.781293e-01 J133817.77+481641.1 8.000000e+00 5.009436e-01 5.925696e-03 3.282760e-01 4.936155e-01
234 J155909.63+350147.5 1.400000e+01 5.720188e-01 7.738734e-04 2.934359e-01 5.414021e-01 J121451.24-032922.2 1.200000e+01 5.834886e-01 5.155067e-03 2.368090e-01 4.891762e-01
235 J155909.63+350147.5 1.400000e+01 5.720188e-01 7.738734e-04 2.934359e-01 5.414021e-01 J080248.17+450204.4 9.000000e+00 4.562681e-01 8.368835e-03 5.884903e-01 4.953561e-01
236 J155909.63+350147.5 1.400000e+01 5.720188e-01 7.738734e-04 2.934359e-01 5.414021e-01 J110630.66+063333.9 8.000000e+00 5.961242e-01 4.131618e-03 3.358050e-01 5.279602e-01
237 J155909.63+350147.5 1.400000e+01 5.720188e-01 7.738734e-04 2.934359e-01 5.414021e-01 J031100.77-082528.3 1.100000e+01 6.223974e-01 4.626124e-03 3.338800e-01 6.484686e-01
238 J155909.63+350147.5 1.400000e+01 5.720188e-01 7.738734e-04 2.934359e-01 5.414021e-01 J133817.77+481641.1 8.000000e+00 5.009436e-01 5.925696e-03 3.282760e-01 4.936155e-01
239 J074507.25+460420.7 1.700000e+01 5.263827e-01 3.612177e-03 3.568107e-01 5.176462e-01 J130905.60+113802.9 1.600000e+01 5.467019e-01 4.790664e-03 5.071899e-01 5.265721e-01
240 J074507.25+460420.7 1.700000e+01 5.263827e-01 3.612177e-03 3.568107e-01 5.176462e-01 J103719.33+433515.3 1.600000e+01 6.004417e-01 2.126123e-03 1.560863e-01 5.881537e-01
241 J074507.25+460420.7 1.700000e+01 5.263827e-01 3.612177e-03 3.568107e-01 5.176462e-01 J085326.21+454609.8 1.200000e+01 5.572173e-01 5.911302e-03 2.162642e-01 5.583427e-01
242 J074507.25+460420.7 1.700000e+01 5.263827e-01 3.612177e-03 3.568107e-01 5.176462e-01 J090554.49+471045.5 1.500000e+01 5.421544e-01 1.109759e-02 2.692602e-01 5.448656e-01
243 J074507.25+460420.7 1.700000e+01 5.263827e-01 3.612177e-03 3.568107e-01 5.176462e-01 J220141.64+115124.4 1.400000e+01 5.491230e-01 7.007290e-03 4.397242e-01 4.821309e-01
244 J110016.03+461615.2 8.000000e+00 5.360504e-01 9.918304e-03 7.577465e-02 4.182544e-01 J100008.40+005905.3 7.000000e+00 5.663735e-01 1.385672e-02 1.443880e-01 3.942923e-01
245 J110016.03+461615.2 8.000000e+00 5.360504e-01 9.918304e-03 7.577465e-02 4.182544e-01 J150843.24+405554.6 1.000000e+01 6.143359e-01 4.176876e-03 2.133810e-01 5.815474e-01
246 J110016.03+461615.2 8.000000e+00 5.360504e-01 9.918304e-03 7.577465e-02 4.182544e-01 J171725.53+291107.9 8.000000e+00 5.771653e-01 6.199248e-03 1.439064e-01 4.867297e-01
247 J110016.03+461615.2 8.000000e+00 5.360504e-01 9.918304e-03 7.577465e-02 4.182544e-01 J111636.49+553856.8 6.000000e+00 5.115248e-01 9.829198e-03 4.659425e-01 4.778347e-01
248 J110016.03+461615.2 8.000000e+00 5.360504e-01 9.918304e-03 7.577465e-02 4.182544e-01 J160151.51+024810.0 9.000000e+00 4.433244e-01 1.806390e-02 2.412863e-01 3.850462e-01
249 J230920.26+004523.5 1.700000e+01 5.624812e-01 3.427192e-03 3.537028e-01 4.744658e-01 J143318.48+344404.4 1.500000e+01 5.703779e-01 2.582186e-03 3.396358e-01 5.879938e-01
250 J230920.26+004523.5 1.700000e+01 5.624812e-01 3.427192e-03 3.537028e-01 4.744658e-01 J075953.49+232324.2 1.200000e+01 5.262634e-01 9.136487e-03 5.384722e-01 5.287525e-01
251 J230920.26+004523.5 1.700000e+01 5.624812e-01 3.427192e-03 3.537028e-01 4.744658e-01 J152041.34+490623.6 1.200000e+01 5.310670e-01 3.786570e-03 2.709138e-01 5.144683e-01
252 J230920.26+004523.5 1.700000e+01 5.624812e-01 3.427192e-03 3.537028e-01 4.744658e-01 J093003.56+341325.3 1.100000e+01 5.904375e-01 4.202351e-03 1.849943e-01 5.129336e-01
253 J230920.26+004523.5 1.700000e+01 5.624812e-01 3.427192e-03 3.537028e-01 4.744658e-01 J081200.75+390045.2 1.400000e+01 5.178234e-01 6.118155e-03 3.273118e-01 4.172138e-01
254 J161927.81+395832.3 1.300000e+01 5.414343e-01 5.667408e-03 5.343365e-01 4.847369e-01 J090131.21+491931.4 1.300000e+01 5.712533e-01 5.109702e-03 2.133116e-01 5.127420e-01
255 J161927.81+395832.3 1.300000e+01 5.414343e-01 5.667408e-03 5.343365e-01 4.847369e-01 J171459.27+644825.1 1.100000e+01 4.994553e-01 9.363049e-03 1.850436e-01 4.736828e-01
256 J161927.81+395832.3 1.300000e+01 5.414343e-01 5.667408e-03 5.343365e-01 4.847369e-01 J103111.53+605605.4 9.000000e+00 4.999133e-01 8.363824e-03 5.886912e-01 5.010835e-01
257 J161927.81+395832.3 1.300000e+01 5.414343e-01 5.667408e-03 5.343365e-01 4.847369e-01 J144723.12+020545.1 9.000000e+00 5.806480e-01 2.522172e-03 1.922953e-01 5.313953e-01
258 J161927.81+395832.3 1.300000e+01 5.414343e-01 5.667408e-03 5.343365e-01 4.847369e-01 J122436.01+551650.6 1.300000e+01 4.715502e-01 6.692127e-03 8.626233e-01 5.342011e-01
259 J154744.15+412408.3 8.000000e+00 6.032472e-01 3.124393e-03 3.140665e-01 5.495060e-01 J110621.38+502316.8 1.100000e+01 5.787947e-01 6.815086e-03 2.079746e-01 5.604154e-01
260 J154744.15+412408.3 8.000000e+00 6.032472e-01 3.124393e-03 3.140665e-01 5.495060e-01 J134640.80+522836.6 1.200000e+01 5.995081e-01 5.722425e-03 1.186088e-01 6.286889e-01
261 J154744.15+412408.3 8.000000e+00 6.032472e-01 3.124393e-03 3.140665e-01 5.495060e-01 J021404.40+131156.3 9.000000e+00 4.928111e-01 8.842207e-03 5.049771e-01 5.149083e-01
262 J154744.15+412408.3 8.000000e+00 6.032472e-01 3.124393e-03 3.140665e-01 5.495060e-01 J113240.25+525701.4 1.200000e+01 6.152957e-01 1.712273e-03 3.357118e-01 7.448833e-01
263 J154744.15+412408.3 8.000000e+00 6.032472e-01 3.124393e-03 3.140665e-01 5.495060e-01 J083523.72+420909.6 1.100000e+01 6.011800e-01 4.249783e-03 1.885729e-01 6.257776e-01
264 J134952.84+020445.1 1.300000e+01 5.718864e-01 6.332765e-03 8.120062e-02 5.578846e-01 J095914.76+125916.5 9.000000e+00 5.766399e-01 7.672087e-03 2.881585e-01 5.764866e-01
265 J134952.84+020445.1 1.300000e+01 5.718864e-01 6.332765e-03 8.120062e-02 5.578846e-01 J153928.56+465859.7 1.000000e+01 5.636132e-01 5.988691e-03 1.084987e-01 6.627141e-01
