INDEX NAME1 R1 G1 M1 A1 C1 NAME2 R2 G2 M2 A2 C2
45 J112536.17+542257.2 1.100000e+01 1.354038e-01 1.005079e-05 1.336270e-01 2.931709e-01 J001947.33+003526.9 1.200000e+01 1.450657e-01 2.289198e-05 4.352495e-02 1.908357e-01
46 J112536.17+542257.2 1.100000e+01 1.354038e-01 1.005079e-05 1.336270e-01 2.931709e-01 J102332.53+460328.0 9.000000e+00 1.544280e-01 1.162987e-04 1.062255e-01 1.532146e-01
47 J112536.17+542257.2 1.100000e+01 1.354038e-01 1.005079e-05 1.336270e-01 2.931709e-01 J135848.07+045426.9 9.000000e+00 1.092623e-01 1.581827e-04 1.041277e-01 1.257610e-01
48 J112536.17+542257.2 1.100000e+01 1.354038e-01 1.005079e-05 1.336270e-01 2.931709e-01 J161433.82+414240.5 1.000000e+01 1.277828e-01 8.202454e-05 7.044514e-02 1.388046e-01
49 J112536.17+542257.2 1.100000e+01 1.354038e-01 1.005079e-05 1.336270e-01 2.931709e-01 J081956.74+392654.8 6.000000e+00 1.221227e-01 1.133054e-04 2.148705e-02 2.187820e-01
50 J120257.82+045045.1 2.100000e+01 1.282145e-01 6.140223e-03 1.937494e-01 2.601045e-01 J171934.81+563748.1 1.400000e+01 1.324152e-01 1.044821e-05 5.684698e-02 1.717017e-01
51 J120257.82+045045.1 2.100000e+01 1.282145e-01 6.140223e-03 1.937494e-01 2.601045e-01 J111406.32+554239.1 1.200000e+01 1.148769e-01 1.058872e-04 9.855030e-02 2.355346e-01
52 J120257.82+045045.1 2.100000e+01 1.282145e-01 6.140223e-03 1.937494e-01 2.601045e-01 J151944.30+441918.6 9.000000e+00 1.338268e-01 7.398958e-05 4.414085e-02 1.856419e-01
53 J120257.82+045045.1 2.100000e+01 1.282145e-01 6.140223e-03 1.937494e-01 2.601045e-01 J090015.62+401748.4 1.600000e+01 1.379476e-01 6.579740e-04 1.804135e-01 2.306122e-01
54 J120257.82+045045.1 2.100000e+01 1.282145e-01 6.140223e-03 1.937494e-01 2.601045e-01 J231221.42+143633.8 1.600000e+01 1.892247e-01 1.063013e-05 5.558100e-02 2.020852e-01
55 J111607.65+412353.2 1.100000e+01 1.659574e-01 4.349357e-05 5.041445e-02 2.110406e-01 J114422.81+082315.1 1.200000e+01 1.762304e-01 2.899037e-05 6.944636e-02 2.012457e-01
56 J111607.65+412353.2 1.100000e+01 1.659574e-01 4.349357e-05 5.041445e-02 2.110406e-01 J145627.95+021224.7 7.000000e+00 1.239469e-01 0.000000e+00 1.523481e-01 2.081157e-01
